#x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040
1422.276700,464.240737,274.495591,269.369164,226.516560,103.799988,73.345610,63.643590,43.022135,34.734852,32.990941,30.039816,28.722842,25.615376,24.184620,22.572606,21.572675,20.970348,14.695138,11.416203,10.590603,9.144432,4.960102,4.574793,-0.823462,-0.819046,-0.628113,-0.582469,-0.568189,-0.536736,-0.470926,-0.406396,-0.395475,-0.365968,-0.207114,-0.175649,-0.109857,-0.100406,-0.062139,-0.030428
1305.493022,173.423083,93.562702,79.309175,71.748108,44.963819,32.051013,27.310947,27.212832,21.912825,9.595293,8.392077,6.945442,6.253663,6.246214,3.780702,-0.983370,-0.894103,-0.825118,-0.822721,-0.520205,-0.325891,-0.324032,-0.125557,-0.096607,-0.075183,-0.070565,-0.044833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1382.444870,419.528952,192.240334,129.766111,109.349307,103.012304,77.561332,72.209327,61.608151,54.676539,51.294524,50.954675,49.510662,35.236498,34.283947,34.005436,33.625570,32.490388,25.554456,25.041775,24.609912,24.301776,20.379469,17.702163,10.868467,8.928043,8.783557,8.753530,8.691731,8.280350,7.679531,7.350336,7.325502,7.220189,6.932875,2.935958,1.510943,1.470386,1.428693,0.942670
1393.232977,514.765658,320.433562,177.018467,137.688295,133.308008,102.239164,64.691582,63.080864,60.159535,58.865180,57.503264,54.760494,38.987849,38.215766,34.403955,26.774222,19.690959,16.949420,12.933117,11.522225,9.778705,9.592873,7.219343,7.012042,6.780823,3.462385,2.316359,-1.145285,-0.818411,-0.632019,-0.583972,-0.467650,-0.435972,-0.365082,-0.352797,-0.332165,-0.241426,-0.150160,-0.064879
1349.356391,373.398488,183.307604,120.322962,116.705859,105.554297,86.619668,83.846968,77.897158,70.920568,66.497469,64.330927,62.462586,61.172985,39.932784,37.319270,27.627370,26.810351,24.964686,20.844168,18.596722,18.454169,11.786096,8.592430,6.825202,6.277880,6.187301,5.736852,4.851677,4.802997,3.808500,-0.832599,-0.823371,-0.334199,-0.327152,-0.242985,-0.117742,0.075110,0.000000,0.000000
1358.886963,385.902350,263.649555,201.644534,118.078418,96.831161,80.137218,52.408898,45.629296,36.242600,35.001208,33.850412,33.557004,31.214421,28.511233,12.539913,9.598406,9.418713,9.332513,9.133794,9.045127,7.083467,2.927180,2.910738,2.789266,1.303166,-1.206894,-1.146042,-1.144050,-0.622720,-0.618667,-0.614084,-0.474525,-0.459462,-0.353073,-0.261400,-0.257088,-0.254878,-0.136804,-0.087863
1409.439239,435.781297,372.393636,183.872683,110.932875,82.596421,60.537891,47.032466,38.765120,36.302516,32.692464,27.512083,24.272803,23.137918,22.748505,21.738126,17.199316,13.814453,10.656972,7.902413,6.487877,4.679952,2.510536,-0.959804,-0.726004,-0.720027,-0.668916,-0.618840,-0.542425,-0.472907,-0.429577,-0.347894,-0.322184,-0.259140,-0.120965,-0.117006,-0.077000,-0.069373,-0.033313,-0.022312
225.189839,90.692419,72.530048,54.738604,45.900551,32.549045,29.584249,27.274158,24.827834,23.769928,21.520189,14.838561,13.123526,11.381379,10.548823,7.992806,5.695248,5.107947,1.905950,-1.135952,-1.012814,-0.910078,-0.839833,-0.836068,-0.668442,-0.473120,-0.452396,-0.366572,-0.355569,-0.343360,-0.227783,-0.211884,-0.136067,-0.134866,-0.116565,-0.100840,-0.046845,-0.034011,0.027414,0.008548
1368.264469,312.255871,136.197965,126.687974,118.269323,79.956698,69.653983,68.912471,54.804278,50.013006,49.372194,48.172400,42.422677,42.044678,34.253498,28.663546,27.914735,26.222225,25.809159,22.432837,22.222591,21.767804,20.173008,19.028704,14.982167,13.499971,10.420613,10.330209,8.660812,7.917621,7.896090,6.917763,6.908287,3.801808,3.530562,3.510869,2.168312,2.021578,0.990699,0.961238
1403.142308,457.328253,358.334119,167.394718,96.479036,59.840438,51.411353,44.185326,26.478914,23.492642,22.792618,22.397420,17.251781,13.796353,11.187201,10.375039,7.838146,2.534325,-1.050082,-0.967340,-0.926685,-0.847368,-0.831127,-0.816141,-0.628953,-0.515099,-0.477348,-0.167789,-0.159644,-0.140707,-0.130018,-0.124787,-0.110774,-0.084300,-0.073345,-0.063606,0.042188,0.034475,-0.013844,0.001051
1310.173851,233.276710,109.457067,78.893988,63.835139,54.943821,48.061551,40.366815,31.521961,29.960291,25.552435,23.937235,23.281821,19.710042,17.358088,13.259098,10.141798,8.104143,5.103913,3.784671,3.283856,2.854781,-1.032302,-0.961760,-0.841355,-0.835971,-0.636447,-0.580873,-0.563557,-0.434513,-0.416501,-0.159242,-0.140122,-0.130735,-0.076338,-0.069347,-0.068386,-0.055252,0.033830,-0.028837
1322.756374,365.695738,251.116718,188.403241,81.069930,76.126292,72.036493,61.866672,56.619734,55.068635,49.650052,35.320543,34.494096,31.763558,29.009843,20.775715,17.210048,15.844509,11.325579,10.019997,8.809915,6.931074,5.912168,4.243139,2.186144,1.323342,-1.206465,-0.989975,-0.874719,-0.729512,-0.555984,-0.519474,-0.488728,-0.459949,-0.321300,-0.256016,-0.164765,-0.156552,0.024868,-0.006922
1336.839246,246.651407,125.928876,106.784314,91.091759,81.329425,66.578592,63.676461,60.185635,51.460131,47.892116,46.276074,45.372896,40.641062,38.441677,35.842509,34.713744,25.136662,19.758501,15.584737,15.221852,11.723448,10.298183,9.421358,6.831616,4.936162,2.785920,1.597906,-1.149617,-1.016500,-0.753728,-0.578836,-0.575097,-0.456549,-0.353871,-0.157334,-0.141620,-0.126393,-0.072030,0.065866
1436.330077,458.826402,360.869908,193.981404,116.715471,79.856906,73.963788,54.605280,45.866533,40.866922,35.680120,32.253086,30.054807,26.578324,26.119384,24.889384,22.182057,18.215747,15.155120,12.137411,11.661872,10.382262,8.374214,7.761058,5.698167,5.005017,3.359099,1.799086,-1.108953,1.009972,-0.902131,-0.550419,-0.499315,-0.476134,-0.447340,-0.377697,-0.333756,-0.214028,-0.073797,-0.068608
1358.706063,409.003718,296.444623,227.155142,221.309175,80.306156,42.563057,33.907772,30.773264,29.716059,29.207811,28.692874,27.441110,25.876796,24.581939,23.960281,-0.836868,-0.832745,-0.828146,-0.817397,-0.809257,-0.806826,-0.799268,-0.767621,-0.149825,-0.136545,-0.129575,-0.127081,-0.117922,-0.106219,-0.097674,-0.096087,-0.073759,-0.066089,-0.061553,-0.048921,-0.044023,-0.031996,0.025333,-0.009246
1439.856252,433.612312,298.400955,285.287436,270.416940,268.745018,240.381553,51.540021,43.908950,33.748867,30.541364,27.950160,25.934664,25.124449,23.130195,13.011133,12.844328,-0.837082,-0.825835,-0.816926,-0.802925,-0.786198,-0.773673,-0.770945,-0.446158,-0.427489,-0.158697,-0.156589,-0.148169,-0.139413,-0.118116,-0.113537,-0.091472,-0.056076,0.043914,-0.042558,0.038262,-0.031680,-0.025383,0.016107
1452.515940,486.533319,295.497369,267.216965,214.588549,147.633884,103.157783,97.120278,73.650039,63.584971,39.325443,36.441054,35.779028,34.639097,34.080663,32.532720,32.175641,30.680180,29.939345,28.768748,27.975654,25.971891,25.036190,23.056726,21.955074,21.506311,15.196187,9.000093,8.945256,8.806774,8.724237,8.674847,8.582272,8.437585,8.298326,5.289381,1.885176,1.874094,1.858370,1.791915
1362.241685,443.360670,366.274520,196.462288,115.297159,101.908563,79.380513,65.394159,53.250261,43.935448,41.793476,39.216259,35.019746,31.447226,29.918856,28.038036,24.344347,21.421166,10.922764,10.509901,9.737337,9.640824,8.766107,7.464412,6.483701,4.724336,4.561550,2.471586,1.236742,-1.208000,-1.110728,-0.889873,-0.607462,-0.586360,-0.464694,-0.392939,-0.362399,-0.198728,-0.172536,-0.120891
1357.478068,414.627129,211.099303,108.260237,99.320840,82.828320,58.071338,50.565606,41.773485,37.719858,35.954733,34.707355,30.016564,27.749032,20.971215,20.121533,19.096163,16.021267,13.187011,10.464795,8.745137,7.578509,6.627153,6.497928,4.623284,4.250904,3.123923,2.565184,-0.999798,-0.930123,-0.825383,-0.631001,-0.595349,-0.514060,-0.349892,-0.309828,-0.091194,-0.079004,-0.077753,-0.058108
218.018636,107.915956,85.720816,65.830592,43.175680,39.060104,35.433190,34.365476,29.575299,23.533310,21.082562,19.423601,13.809726,10.450909,9.417822,9.283074,7.712816,6.544784,4.888428,4.186961,2.496047,-1.078753,-1.021254,-0.921702,-0.906703,-0.731908,-0.563415,-0.560948,-0.543736,-0.454006,-0.344008,-0.320945,-0.291499,-0.163263,-0.146768,-0.136598,-0.130240,-0.095293,0.075554,-0.070093
1437.267200,467.366960,328.393748,328.376968,146.965669,102.101378,101.852943,75.346105,68.560067,68.527644,35.103463,35.001783,34.641294,32.695522,32.482251,32.428616,10.158324,9.484748,9.400613,9.248133,9.039100,8.841602,8.697814,7.585644,7.581489,2.873741,2.714084,2.523519,-1.149937,-0.998069,-0.890191,-0.616911,-0.616325,-0.494830,-0.466631,-0.278194,-0.260947,-0.255277,-0.241456,-0.105651
1325.549882,332.277391,147.589387,116.616587,80.884295,43.757259,42.826885,41.691448,36.624169,35.341596,27.983039,26.495959,20.558771,12.785015,11.777716,9.413393,8.600227,7.026357,4.375826,2.662937,-1.159609,-0.942469,-0.915901,-0.865756,-0.657306,-0.618068,-0.598807,-0.497223,-0.461797,-0.325648,-0.257907,-0.161357,-0.126576,-0.121232,-0.111852,-0.091215,-0.069541,-0.065276,0.046659,-0.045719
1330.482439,191.352241,89.210447,65.791749,59.676841,46.995292,34.979652,30.345328,27.527742,26.439573,24.729423,22.014825,21.604887,16.481090,14.981763,14.607199,14.389435,10.214665,6.534185,5.321352,5.099210,4.974268,2.584629,-1.042880,-0.958474,-0.871542,-0.841101,-0.478393,-0.458219,0.444008,-0.430977,-0.277738,-0.161933,-0.140094,-0.111754,-0.103731,-0.065023,-0.036820,-0.013068,0.004019
1353.193937,398.292079,262.748135,116.195655,86.105907,75.434747,74.616986,47.184461,33.573508,27.775115,27.278138,26.697749,26.187855,23.034887,22.663015,13.817122,8.953651,7.191418,5.778137,5.651130,5.377281,-1.009789,-0.847161,-0.845110,-0.819784,-0.811123,-0.792025,-0.493182,-0.176296,-0.153202,-0.150778,-0.141432,-0.129700,-0.107822,-0.075663,-0.063747,-0.043371,0.040930,0.020740,-0.011497
1320.797515,241.444104,126.828343,92.823999,78.893414,75.974743,66.728830,50.632718,46.066426,36.846145,34.613700,25.658930,20.050369,12.357838,11.453236,9.981941,9.275525,7.275594,7.061368,4.792037,3.820364,2.576015,-0.984902,-0.913048,-0.828523,-0.690205,-0.533784,-0.343374,-0.338393,-0.162337,-0.154745,-0.066387,-0.063613,0.001882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1353.252899,324.083564,149.681431,136.546004,110.856448,94.670792,83.440300,74.468980,67.384761,64.853787,54.170309,49.558495,46.693008,41.499275,35.535098,34.089840,33.570267,31.205243,29.059309,25.479227,22.405507,20.707752,18.634020,18.020814,16.175427,15.967291,15.617625,12.537073,9.230595,8.919711,8.710607,8.430329,6.837583,6.346402,5.500362,3.978992,3.226125,1.372200,1.078156,0.844394
1362.260977,442.629215,357.761838,193.916980,98.205716,81.038045,71.845773,60.593676,53.970183,48.114935,43.214229,40.253942,33.583598,32.123055,29.428534,26.381144,21.800554,20.954343,15.738562,14.645403,11.463294,8.206134,7.911918,6.717485,6.081007,5.192261,4.138915,4.123366,2.702855,-0.851083,-0.791930,-0.652217,-0.558140,-0.464113,-0.426261,-0.400295,-0.381990,-0.330770,-0.271865,-0.262053
1404.488568,439.829215,264.206318,155.551978,106.635350,103.237168,91.740424,82.365764,74.367391,69.479026,38.213076,35.886195,34.859152,34.100385,33.578685,32.662506,31.353429,30.663631,29.539408,12.582501,9.480700,9.186770,8.931400,8.845539,8.775929,8.690747,8.651914,8.611639,8.508800,6.926851,2.916666,1.892636,1.888016,1.882722,-1.144785,-0.616665,-0.469777,-0.409067,-0.259694,-0.117078
1349.625072,335.922125,173.657728,118.173272,89.201516,68.368890,65.183979,55.838014,43.541015,35.637088,35.266040,31.330927,22.562483,20.657559,15.674862,9.776094,9.423898,9.359872,8.857187,7.299788,7.236560,6.816678,5.195148,2.560298,2.223626,-1.229833,-1.202052,-0.798157,-0.652629,-0.618302,-0.617487,-0.525374,-0.472358,-0.402738,-0.275240,-0.266696,-0.250399,-0.226755,-0.122477,-0.084725
1312.570839,387.655221,154.133591,101.110865,67.119331,58.919956,44.842034,41.839193,35.909089,32.894606,27.767393,25.103671,23.409776,21.932311,20.252005,18.127740,16.476241,10.494188,9.514536,8.564353,7.387263,4.344995,2.740693,1.573103,-0.974316,-0.888324,-0.835640,-0.642941,-0.511197,-0.401473,-0.378467,-0.372801,-0.335810,-0.287359,-0.250303,-0.125826,-0.106589,-0.076764,-0.034102,0.008731
1362.224864,368.896376,176.996907,117.553198,99.969809,95.547582,78.493518,68.305719,47.006540,39.227418,37.831454,35.595033,35.026855,34.209878,33.483376,32.064836,31.127732,30.861695,29.307931,23.146208,22.212133,21.614147,18.713653,15.229954,14.946839,9.908416,8.968466,8.855419,8.740762,8.654121,8.523601,8.482641,7.709871,5.311536,3.605648,3.381216,2.168659,1.885120,1.851611,1.842789
1355.716906,389.911521,187.321027,115.868812,102.556913,85.419105,68.589137,54.915450,45.166179,42.872817,37.677159,35.720155,35.347175,32.694223,31.698530,26.023575,23.669026,22.242491,11.402950,10.193695,9.369759,6.193310,5.694030,5.317466,5.161971,4.630161,3.297163,1.810704,-1.225675,-0.831684,-0.822999,-0.796315,-0.615897,-0.504997,-0.452923,-0.348450,-0.335692,-0.311348,-0.246127,-0.108893
1335.971975,273.313652,135.080213,118.613441,88.906218,83.517900,72.569327,69.440507,65.002716,53.083759,45.894688,35.240335,35.086122,34.449188,33.311999,30.350436,26.912947,22.850254,17.549578,15.279240,11.489431,11.327009,10.968667,9.623758,9.448652,8.997286,8.685685,7.941420,7.107427,6.978806,5.710453,4.906073,3.449325,1.931615,1.401142,-1.120766,-0.623569,-0.354823,-0.323217,-0.254353
1380.029872,389.032119,210.290674,131.945206,120.144702,94.996702,89.320574,74.136589,69.834529,60.397017,48.715618,42.876962,36.730015,35.635609,34.687268,33.565744,32.850409,30.793609,30.548268,23.109229,21.587707,16.631582,10.268274,9.171559,8.894245,8.776625,8.691209,8.543345,8.448496,8.257874,7.371779,5.882462,4.685017,3.456898,1.894311,1.876030,1.850521,-0.651450,-0.437888,-0.263197
1325.866248,306.595968,122.085734,107.876742,92.936340,76.292716,70.781370,65.621477,52.930319,47.472815,44.789353,41.114596,33.925210,32.776371,31.320875,22.939379,22.252912,19.378629,18.597683,17.628953,14.909963,10.934253,9.669458,8.705653,7.808303,7.463067,7.081710,6.576698,6.189801,4.732911,4.083889,3.215768,1.117142,-0.916796,-0.759406,-0.453408,-0.348675,0.308299,-0.206167,-0.097731
1416.480994,511.110951,364.136238,244.046301,240.500308,228.908831,227.424268,184.264381,180.157509,50.927985,40.415388,36.924117,32.601794,30.266461,27.832739,26.761238,25.040896,24.671832,23.676652,-0.832453,-0.827189,-0.817880,-0.810479,-0.803969,-0.798341,-0.766527,-0.156528,-0.153167,-0.135714,-0.123529,-0.110869,-0.102836,-0.083596,-0.077531,-0.072514,-0.051876,-0.045461,-0.031656,0.027805,-0.015360
1308.248101,402.654908,136.637642,94.661115,84.458486,73.897159,62.162470,44.439301,34.739051,32.816544,32.651879,27.538025,25.638851,23.570995,20.508518,13.058794,9.475674,9.232903,9.073787,8.392526,7.291564,7.198854,4.589313,2.920399,-1.144992,-0.826181,-0.656438,-0.642747,-0.617722,-0.583446,-0.480224,-0.473833,-0.369371,-0.335056,-0.269544,-0.238885,-0.176822,-0.111577,-0.079108,-0.065125
6942.380683,1227.974348,267.629467,160.466248,91.970383,84.909463,73.239630,66.721517,55.167257,50.745604,46.394785,43.215323,28.041269,27.824562,26.830109,26.236858,23.089043,22.428109,22.232173,21.778791,13.047718,12.705587,12.236973,11.937333,10.504744,10.074185,6.718657,6.159950,5.318633,5.055186,3.616779,3.130466,-1.049138,-0.677135,0.648506,-0.486558,-0.445081,-0.370717,-0.065402,0.043977
1312.987807,245.898447,119.060862,106.412576,71.097648,56.487932,43.505278,40.975970,39.536810,36.588386,36.033501,31.128314,26.583170,23.105951,20.050595,12.581101,9.880618,9.762000,9.509186,7.872727,7.141753,5.046298,3.117960,2.338450,1.237182,-1.167580,-1.138284,-1.107174,1.101776,-0.808295,-0.583249,-0.577416,-0.535650,-0.366803,-0.357649,-0.293199,-0.152124,-0.119078,-0.068708,-0.065456
1422.635994,461.406013,364.050129,184.636428,139.178543,81.123397,63.058359,57.005913,49.007704,42.720966,42.420018,29.033612,26.545949,26.401089,23.946530,17.955241,12.637279,8.661330,8.525717,7.301768,7.300613,3.990310,3.943026,1.862330,1.855587,-1.167891,-1.167515,-0.921518,-0.763718,-0.644832,-0.610059,-0.544531,-0.542290,-0.366103,-0.360663,-0.340100,-0.151586,-0.130350,-0.127469,0.008856
1467.890337,478.748291,313.599840,294.208994,268.357253,104.077780,94.227226,72.330405,35.198105,34.405141,34.208785,31.819737,25.234775,24.994420,24.432334,23.800073,9.259492,9.075305,8.845221,7.058281,2.655891,-1.071017,-0.826710,-0.825795,-0.822338,-0.798504,-0.783091,-0.556967,-0.345248,-0.137787,-0.134652,-0.131166,-0.125848,-0.117916,-0.103462,-0.048723,-0.044622,-0.039545,0.031833,-0.017185
2425.566512,1251.538902,222.695204,109.584833,92.901803,60.624585,53.274743,46.954196,36.726508,35.576714,33.619447,32.787330,25.803076,21.134920,12.712789,9.517896,9.184563,9.105857,8.557137,8.127623,6.959911,5.622002,2.687651,2.543032,2.210382,-1.273393,-1.113588,-1.070114,-0.731322,-0.635139,-0.631230,-0.615033,-0.470946,-0.334091,-0.301283,-0.280901,-0.265551,-0.230975,-0.211601,-0.117864
2793.635139,2443.647476,1289.570610,419.417578,377.166055,190.555923,109.183052,94.924083,64.643063,41.366876,40.545642,38.967107,36.729853,34.153624,30.337123,19.915210,18.389875,11.424013,9.702758,9.505931,9.303957,7.641964,7.268764,6.297582,2.197976,2.162092,1.818285,-1.083852,-1.040842,-0.824862,-0.694682,-0.653452,-0.557564,-0.468239,-0.445975,-0.227854,-0.178660,-0.148536,-0.084726,-0.021812
1315.177593,226.481401,114.650831,92.210975,74.564349,72.705933,62.849318,50.121063,33.164158,30.634902,27.584656,17.572196,14.694085,11.805848,10.300746,9.527192,7.428660,7.299265,6.959570,5.081871,3.890737,-0.971266,-0.838400,-0.803151,-0.793322,-0.504511,-0.496517,-0.452316,-0.390287,-0.280444,-0.151022,-0.132177,-0.093250,-0.073991,-0.060418,0.036765,0.000000,0.000000,0.000000,0.000000
1362.384271,392.161857,210.168549,151.379464,88.376851,85.307608,70.545860,47.148511,45.798510,33.234346,27.111430,26.871865,22.395812,21.903205,13.288609,13.235619,9.381439,8.960530,7.035875,4.703352,3.194590,3.117475,-1.018624,-1.016460,-0.875631,-0.870337,-0.865780,-0.808612,-0.453056,-0.194952,-0.187837,-0.138650,-0.130606,-0.123516,-0.118631,-0.056538,-0.038890,0.020297,0.007722,0.004890
1459.413269,462.544536,364.771013,353.500474,166.754480,57.586217,55.323859,33.741282,25.419693,22.217764,20.905932,19.835999,10.516331,7.838550,4.367391,-1.053160,-0.958471,-0.866927,-0.851023,-0.827406,-0.653700,-0.409861,-0.177330,-0.158332,-0.146178,-0.139169,-0.135606,-0.125702,0.067812,-0.065425,0.039120,-0.033041,-0.015499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
235.310150,112.919321,80.322575,78.307350,46.663392,46.220851,35.950084,32.836221,31.302350,28.130462,27.302339,25.850213,21.830131,21.115985,14.299689,14.013037,8.932895,8.815524,6.428887,6.251401,4.989204,4.916816,3.802607,3.795316,-0.926986,-0.921398,-0.914170,-0.912937,-0.566285,-0.564655,-0.550457,-0.547392,-0.329797,-0.317345,-0.309135,-0.300681,-0.162974,-0.154236,-0.137307,-0.096519
2528.446197,1149.158157,174.508292,104.784654,79.111891,71.575493,55.979270,35.539857,34.005269,27.890695,27.281028,20.194927,9.495395,9.416210,9.088742,6.892549,6.309068,6.236148,4.067463,1.568405,-1.223033,-0.841677,-0.824420,-0.819544,-0.618972,-0.330901,-0.325492,-0.319573,-0.265078,-0.091713,-0.068283,-0.061594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
465.698164,163.555061,102.277316,97.133854,93.638916,71.550005,68.880069,58.423150,35.991131,35.360136,35.309532,33.814006,31.158422,31.113512,11.835128,9.521237,9.508651,9.350305,9.173638,8.992924,8.923097,8.002578,7.015779,2.907555,2.899985,2.704987,-1.145637,-1.143936,-1.060910,-0.616375,-0.615648,-0.555677,-0.472582,-0.466534,-0.346404,-0.262012,-0.258840,-0.146982,-0.133812,-0.081893
1370.578444,364.564020,259.818923,127.690972,55.478316,54.490234,48.059241,45.187299,38.763279,26.937530,26.915216,22.162809,13.414462,13.152450,13.075424,10.675822,3.118503,3.099051,-1.020056,-1.015789,-0.870077,-0.868663,-0.808935,-0.775820,-0.692377,-0.469487,-0.380188,-0.186805,-0.131775,-0.125716,-0.120199,-0.114444,-0.107941,-0.092319,-0.064310,-0.046540,0.011617,0.007826,-0.004128,0.001508
1310.564848,201.637506,95.716432,76.997617,72.345582,55.863552,47.200697,32.455191,27.817489,27.002796,23.320065,20.287935,16.934694,8.866787,7.138206,6.676371,6.314611,6.263635,6.094340,1.700414,-1.194318,-0.914338,-0.909420,-0.822348,-0.821017,-0.725167,-0.629432,-0.468644,-0.328087,-0.322300,-0.188904,-0.115276,-0.088691,-0.080617,-0.073103,-0.071015,-0.055626,-0.023300,0.000000,0.000000
1314.401939,342.724386,142.033886,126.458836,87.038701,84.115046,67.344346,59.020839,50.225892,49.515118,47.431146,45.437177,43.798875,27.400334,26.481273,20.337982,19.681140,18.530048,17.591981,16.944606,15.427620,9.406543,8.893491,4.329066,3.588471,3.527874,-0.914405,-0.909782,-0.887891,-0.877933,0.579789,0.535745,-0.100619,-0.086128,-0.075653,-0.072648,-0.062326,-0.059322,-0.055611,-0.041120
1295.491951,204.697705,101.385558,73.865125,54.984852,46.103719,39.979227,32.046336,26.401647,23.469313,22.070645,21.985700,17.501142,13.735177,11.133042,10.278491,7.761438,2.523461,-1.057616,-0.970687,-0.928696,-0.851352,-0.833527,-0.820799,-0.631089,-0.514791,-0.492283,-0.172681,-0.169305,-0.152573,-0.141648,-0.127565,-0.119984,-0.094504,-0.075543,0.058742,0.036467,-0.025660,0.008858,-0.000903
1365.601957,342.368832,229.828327,115.751876,95.595758,49.814009,49.605651,35.327911,32.751960,30.437619,26.586796,25.215429,24.594546,22.129230,20.557281,19.679104,9.236585,8.929671,7.406403,7.190831,2.672458,2.560513,-1.158481,-1.060638,-0.916401,-0.913968,-0.658776,-0.554483,-0.462934,-0.457143,-0.344094,-0.129568,-0.108835,-0.096485,-0.086955,0.083206,-0.078131,-0.075203,-0.068406,0.051825
2717.696692,1188.316552,392.898388,269.306584,136.439936,89.308909,87.493173,63.666711,36.789999,36.075257,34.676637,32.146341,31.250717,30.570382,20.322921,9.629878,9.490661,9.319175,9.049506,9.014570,8.699154,7.067761,2.931047,2.899976,2.637458,-1.150430,-1.145349,-1.066839,-0.623738,-0.614912,-0.563114,-0.496823,-0.473916,-0.466160,-0.356913,-0.260268,-0.254663,-0.154063,-0.134065,-0.068888
1435.517693,426.813936,289.668709,287.452136,240.739861,128.386167,101.567141,89.818409,47.547868,36.264536,35.107298,34.762314,33.825996,32.806994,31.113162,10.440772,9.568275,9.410764,9.343689,9.141949,9.110366,8.976868,2.910268,2.893688,2.884456,-1.149679,-1.147095,-1.145252,-0.619116,-0.616242,-0.614157,-0.475334,-0.466903,-0.457618,-0.267139,-0.256976,-0.244544,-0.135961,-0.119602,-0.070582
1360.682277,357.842968,171.276271,102.737959,90.337318,74.914587,67.380119,62.042352,57.128480,44.090781,35.807483,32.774717,30.963787,28.921059,28.170412,25.113602,14.874658,13.979167,13.749091,13.584222,9.616091,9.325328,8.758316,8.657783,8.128413,7.529021,6.882633,4.597224,2.463998,-1.216444,-0.942380,-0.668985,-0.614024,-0.454623,-0.355241,-0.331689,-0.254162,-0.118331,-0.072177,-0.067156
1343.656118,316.531750,188.360075,95.915296,85.165703,73.587339,56.917123,45.594945,35.313858,28.908598,23.609949,21.709121,19.926797,14.517978,11.698823,10.164685,8.931832,7.846530,7.339159,4.934807,3.085860,-0.988082,-0.954043,-0.841503,-0.823624,-0.741340,-0.734389,-0.530013,-0.446402,-0.408072,-0.199751,-0.156814,-0.130392,-0.114009,-0.100891,-0.076799,-0.070669,-0.030176,0.022009,-0.021327
1286.459045,207.017575,90.937972,66.525962,55.912278,44.271746,35.459541,27.329418,26.983845,24.312072,22.692286,20.383141,14.301053,11.595123,8.315928,6.360796,6.002297,3.338955,1.358825,-1.135486,-0.992514,-0.956972,-0.901332,-0.878543,-0.838316,-0.550012,-0.475483,-0.367495,-0.348098,-0.214289,-0.146528,-0.134590,-0.087660,-0.080724,-0.071468,-0.069297,-0.068675,-0.049123,0.019616,-0.018383
1358.208014,475.606343,201.690414,110.788802,101.089270,87.951084,74.807770,73.291521,53.553557,50.145147,48.567330,44.966208,40.582928,38.311916,33.963033,26.680312,22.137122,19.567536,17.537404,10.210285,9.268154,9.215868,8.925417,7.276288,7.260643,6.904889,4.485931,2.966435,1.799158,-0.924057,-0.872464,-0.709918,-0.602221,-0.578639,-0.420470,-0.370492,-0.277914,-0.163924,-0.067228,-0.064461
1433.954584,413.764481,282.994416,265.296567,250.356030,181.805618,135.543894,81.109973,67.268825,47.992601,36.241666,36.025581,34.812092,26.746375,22.163476,18.142657,16.800073,11.332660,9.311634,9.097595,7.087076,5.247127,2.765732,2.070527,-1.230650,-1.163334,1.065425,-0.882289,-0.869524,-0.632957,-0.622559,-0.575875,-0.349121,-0.306037,-0.265194,-0.256040,-0.062093,-0.060430,-0.058909,-0.057380
1331.418141,218.581365,108.459476,93.860313,64.178291,50.462917,40.283492,39.965521,37.176170,35.759802,34.705999,30.580366,29.553196,18.514534,12.609006,10.217380,9.957076,9.516339,9.003520,7.494661,7.055077,2.792759,2.460484,2.419167,-1.154721,-1.127343,-1.082057,-0.729037,-0.637783,-0.565770,-0.562072,-0.555852,-0.361932,-0.358207,-0.346593,-0.164662,-0.150772,-0.127405,-0.111254,-0.004168
1477.078229,492.149359,325.146027,319.329038,282.430580,118.337875,88.411761,85.800992,71.806577,47.701930,35.804516,32.762789,32.541474,30.779368,29.070742,25.182097,13.187998,9.536518,9.049064,8.950889,8.738024,8.678855,7.378140,2.713566,2.584324,-1.076943,-1.068652,-0.668726,-0.578567,-0.562137,-0.555291,-0.545979,-0.371055,-0.320981,-0.274738,-0.163254,-0.133792,-0.094079,-0.083418,-0.013222
1429.481647,470.325326,333.219827,320.074311,184.172187,144.189686,87.971084,75.561307,71.699412,71.291566,47.483259,43.738080,28.924003,28.083748,27.592804,27.495625,23.767813,23.141457,22.555858,22.384346,22.282897,22.158420,21.997807,21.941094,21.586006,21.030593,20.428691,20.366318,10.798297,10.605647,10.544928,10.324384,9.124559,8.411600,4.774301,4.677662,4.623295,4.604055,0.892383,0.881219
