#Electronic_E,Dispersion_E,Dipole_M,Metal_q,HL_Gap,HOMO_Energy,LUMO_Energy,Polarizability,MND
-3316.168514,-0.164250,3.644700,-0.508600,0.135160,-0.289480,-0.154320,431.446546,8.000000
-2902.014175,-0.149794,4.659100,-0.362170,0.099290,-0.162950,-0.063660,387.663148,8.000000
-2087.894952,-0.079457,7.330700,0.498220,0.032960,-0.327340,-0.294380,209.965420,8.000000
-2858.504078,-0.123109,1.576400,-0.920820,0.123830,-0.195700,-0.071870,328.686296,6.000000
-2580.089392,-0.065899,5.520400,-0.454010,0.150780,-0.231140,-0.080360,223.511676,8.000000
-4804.521076,-0.359422,0.019300,-0.011990,0.077910,-0.160240,-0.082330,830.743222,6.000000
-3051.098494,-0.122010,0.014000,0.594530,0.094220,-0.206790,-0.112570,399.197441,6.000000
-3218.647089,-0.173773,3.188100,-0.165500,0.092040,-0.188790,-0.096750,476.129010,8.000000
-3060.947716,-0.161606,1.964000,0.966850,0.055140,-0.153900,-0.098760,390.009742,3.000000
-3830.689533,-0.192388,2.674300,-0.916710,0.151100,-0.303770,-0.152670,469.581350,8.000000
-4085.432776,-0.134131,22.049700,0.939750,0.121120,-0.171580,-0.050460,350.586764,6.000000
-3000.764822,-0.098490,8.797100,-0.869490,0.146640,-0.217260,-0.070620,296.640885,7.000000
-4389.625787,-0.316198,0.074300,0.569760,0.062520,-0.167390,-0.104870,707.757544,8.000000
-2390.603418,-0.058705,11.181000,-1.688850,0.138290,-0.182110,-0.043820,185.112785,5.000000
-3132.107390,-0.106501,3.944600,-0.781140,0.145290,-0.192520,-0.047230,317.137500,8.000000
-2430.259640,-0.079328,3.366500,-0.752300,0.117860,-0.189420,-0.071560,268.190267,7.000000
-3601.761054,-0.214860,0.005600,0.173700,0.085310,-0.164940,-0.079630,558.598549,6.000000
-3223.279055,-0.179387,3.596900,0.170560,0.061350,-0.156740,-0.095390,466.306408,5.000000
-5408.692919,-0.089025,10.502900,-0.778210,0.084510,-0.184850,-0.100340,293.677918,8.000000
-3112.746258,-0.132144,5.137700,-0.510910,0.093860,-0.166280,-0.072420,377.963774,8.000000
-4212.179555,-0.127946,7.151800,-0.712300,0.091720,-0.164290,-0.072570,379.927783,6.000000
-4739.026728,-0.068870,2.791300,-0.917560,0.148750,-0.207230,-0.058480,231.255526,7.000000
-2958.625986,-0.185545,4.247500,0.052600,0.066680,-0.090430,-0.023750,463.042427,8.000000
-3451.558764,-0.230534,2.658900,-0.332240,0.069780,-0.172120,-0.102340,521.771923,8.000000
-3139.637537,-0.148345,4.324100,-1.017750,0.134170,-0.301360,-0.167190,368.117140,6.000000
-3163.735853,-0.094020,5.110300,-0.943120,0.125160,-0.181030,-0.055870,283.794463,6.000000
-5437.231683,-0.367097,1.905600,0.526870,0.070970,-0.157000,-0.086030,928.010603,6.000000
-3458.960760,-0.198337,3.978800,0.331750,0.088290,-0.133230,-0.044940,484.266122,4.000000
-3326.877453,-0.127455,0.007800,0.319610,0.046610,-0.152070,-0.105460,425.601837,6.000000
-2098.149269,-0.071220,4.191300,-0.835890,0.161510,-0.343930,-0.182420,199.731178,8.000000
-2263.810967,-0.074143,6.847000,-0.530520,0.117010,-0.183440,-0.066430,253.150344,8.000000
-3993.188873,-0.145871,6.351600,-0.848960,0.125160,-0.161580,-0.036420,381.413430,8.000000
-2802.959261,-0.076279,7.974000,-0.576790,0.117720,-0.189670,-0.071950,243.154791,6.000000
-2954.007579,-0.106809,9.043300,0.404500,0.131400,-0.113840,0.017560,232.795497,6.000000
-2492.973292,-0.100328,21.642300,-0.535810,0.094620,-0.026380,0.068240,290.981800,6.000000
-2820.612100,-0.106347,2.237000,-0.793640,0.123580,-0.217880,-0.094300,305.514413,8.000000
-2747.235027,-0.090364,8.796700,-0.778440,0.115170,-0.179240,-0.064070,269.085733,6.000000
-2497.717523,-0.062216,4.330800,-0.906940,0.157230,-0.244220,-0.086990,202.355324,7.000000
-3109.072853,-0.097785,4.533600,0.694620,0.059940,-0.157440,-0.097500,252.537546,4.000000
-2541.320949,-0.081241,2.024300,-0.367100,0.114130,-0.208500,-0.094370,254.920273,8.000000
-3079.138382,-0.205925,0.772800,0.585750,0.025510,-0.135730,-0.110220,507.305295,6.000000
-2100.320432,-0.038892,1.138200,-0.864120,0.130850,-0.226770,-0.095920,147.840532,7.000000
-3909.902693,-0.120048,0.004600,0.622340,0.078150,-0.180760,-0.102610,412.225212,6.000000
-3143.873141,-0.092924,6.184100,0.453260,0.055860,-0.158950,-0.103090,277.056134,7.000000
-2856.759358,-0.143292,6.295100,0.993370,0.060490,-0.133210,-0.072720,338.930256,4.000000
-2447.706416,-0.078570,6.657200,-0.791730,0.095810,-0.195360,-0.099550,256.095872,7.000000
-3740.648118,-0.228601,4.188400,-0.108470,0.050120,-0.141460,-0.091340,520.146252,4.000000
-3883.746813,-0.139998,4.177600,-0.531020,0.126430,-0.183080,-0.056650,413.357070,8.000000
-3060.976846,-0.104595,1.999200,-1.159570,0.113190,-0.196420,-0.083230,320.951245,7.000000
-9328.140741,-0.186835,0.011200,0.349490,0.057260,-0.145220,-0.087960,570.500190,6.000000
-3490.207716,-0.108931,6.418000,-0.324360,0.080820,-0.165620,-0.084800,262.372215,4.000000
-3340.474005,-0.170718,3.793500,-0.486180,0.110610,-0.168870,-0.058260,475.117505,8.000000
-2640.410487,-0.113325,6.649000,-1.365850,0.141690,-0.179280,-0.037590,306.755469,5.000000
-3727.090076,-0.227638,2.926600,-0.664450,0.109490,-0.151470,-0.041980,559.350588,8.000000
-2943.239658,-0.148989,0.831300,0.032180,0.067040,-0.161680,-0.094640,415.201688,4.000000
-2560.312532,-0.103229,6.037900,-0.586740,0.123730,-0.178130,-0.054400,289.345702,4.000000
-3447.388203,-0.085594,0.786100,0.331700,0.078830,-0.101390,-0.022560,257.103277,6.000000
-1909.917768,-0.064488,2.932400,-1.386770,0.167830,-0.265740,-0.097910,181.429976,8.000000
-2755.640205,-0.137254,2.559900,0.888820,0.068090,-0.037250,0.030840,391.754711,4.000000
-2217.770795,-0.061125,0.023600,0.675220,0.044600,-0.187970,-0.143370,206.703896,6.000000
-5617.730184,-0.135868,4.463400,-1.224490,0.123740,-0.219240,-0.095500,377.012472,6.000000
-2877.225530,-0.124993,3.660000,-0.454180,0.107450,-0.158110,-0.050660,361.936114,8.000000
-3101.066354,-0.226338,4.823000,0.799150,0.086010,-0.141810,-0.055800,511.620689,8.000000
-3333.085315,-0.172006,3.547300,-0.647530,0.087210,-0.157670,-0.070460,466.181344,8.000000
-5683.125526,-0.357926,0.382800,-0.907580,0.081570,-0.276470,-0.194900,801.258547,5.000000
-3808.670211,-0.161197,0.046000,0.290170,0.078310,-0.158240,-0.079930,436.587201,6.000000
-3297.014101,-0.204031,4.840400,1.094890,0.046640,-0.139050,-0.092410,525.804986,4.000000
-2972.404675,-0.136038,2.411500,-0.441430,0.111940,-0.170960,-0.059020,362.453206,9.000000
-5518.259077,-0.133560,3.783700,-0.550790,0.107550,-0.187350,-0.079800,344.353709,9.000000
-1960.157074,-0.070894,1.797800,-0.621040,0.162940,-0.190700,-0.027760,188.720926,9.000000
-7166.967047,-0.104761,15.410200,0.218610,0.069220,-0.150920,-0.081700,325.914288,6.000000
-2947.505550,-0.200686,1.117100,0.755100,0.073740,-0.136260,-0.062520,461.624345,3.000000
-3741.576787,-0.122208,5.860100,0.186690,0.035220,-0.116020,-0.080800,319.900972,6.000000
-2221.213709,-0.063769,2.648600,-0.797360,0.126850,-0.203080,-0.076230,230.317264,7.000000
-3757.757517,-0.266416,1.715800,0.357380,0.040880,-0.167010,-0.126130,638.143768,6.000000
-2745.857902,-0.112436,2.378500,-0.957490,0.123020,-0.163590,-0.040570,275.576009,5.000000
-2542.477494,-0.083960,3.731100,-0.990580,0.136210,-0.194130,-0.057920,258.947711,7.000000
-5694.673887,-0.360823,4.336400,-0.201900,0.058990,-0.126050,-0.067060,804.969880,4.000000
-4970.473889,-0.080843,6.420000,-0.822800,0.157270,-0.239070,-0.081800,267.416202,8.000000
-3443.217915,-0.164657,5.325300,-0.510140,0.101150,-0.152280,-0.051130,433.058484,8.000000
-2674.953419,-0.077255,8.021300,-1.557520,0.155630,-0.355970,-0.200340,224.018418,6.000000
-4094.228062,-0.174274,2.382500,-0.673900,0.122230,-0.138790,-0.016560,441.390785,6.000000
-3429.425771,-0.169054,4.622300,-0.463410,0.131800,-0.298540,-0.166740,444.635677,8.000000
-5718.017964,-0.182158,1.182300,0.075850,0.103690,-0.194220,-0.090530,564.366377,6.000000
-3016.054436,-0.096226,5.539900,-0.552520,0.120940,-0.180780,-0.059840,266.240181,6.000000
-2564.206534,-0.056880,4.960800,-0.878710,0.127470,-0.223040,-0.095570,188.670936,7.000000
-2565.861193,-0.055674,0.059200,0.899230,0.050640,-0.208510,-0.157870,204.740516,6.000000
-4167.919037,-0.271932,0.030000,0.543840,0.072110,-0.143500,-0.071390,739.067741,6.000000
-8638.483882,-0.289284,0.423100,0.646230,0.061130,-0.218860,-0.157730,724.766130,6.000000
-3408.913837,-0.173052,5.620700,-0.750790,0.116600,-0.193970,-0.077370,471.062489,8.000000
-3710.935738,-0.183119,1.787100,0.428700,0.080460,-0.153050,-0.072590,559.480577,6.000000
-3986.450897,-0.222617,2.661300,-0.847700,0.142640,-0.291420,-0.148780,527.338163,8.000000
-2984.003301,-0.115489,5.848300,-0.757390,0.116050,-0.197320,-0.081270,349.855726,7.000000
-2330.625837,-0.056760,3.054300,-0.623810,0.117940,-0.375860,-0.257920,192.476652,8.000000
-3618.429696,-0.154111,0.719100,-1.266030,0.124350,-0.170760,-0.046410,411.291773,6.000000
-3557.122013,-0.101878,18.704400,0.211300,0.077660,-0.056920,0.020740,321.391392,6.000000
-2877.802540,-0.096776,8.094000,0.613340,0.106620,-0.116190,-0.009570,220.115092,6.000000
-3951.603907,-0.121601,20.214000,0.947630,0.099560,-0.183780,-0.084220,317.836459,6.000000
-2446.877819,-0.044531,7.259300,-1.029920,0.122510,-0.213410,-0.090900,191.173431,6.000000
-2674.173828,-0.083400,4.402800,-1.624900,0.134180,-0.210210,-0.076030,243.035021,5.000000
-2528.566956,-0.097361,3.662000,-0.341410,0.095440,-0.232580,-0.137140,263.883762,5.000000
-3625.723821,-0.215325,3.501100,-0.446860,0.128010,-0.278800,-0.150790,517.130348,8.000000
-3375.290832,-0.173972,2.775200,-0.719820,0.145470,-0.305250,-0.159780,438.284996,8.000000
-2795.006533,-0.179093,6.095300,0.642970,0.040200,-0.128570,-0.088370,409.831774,4.000000
-2061.827368,-0.050231,4.832200,-1.068090,0.117480,-0.201060,-0.083580,146.190061,5.000000
-5764.062560,-0.103334,8.818100,-0.697650,0.087360,-0.330020,-0.242660,315.436754,6.000000
-2894.585789,-0.122159,3.047100,-0.984850,0.090540,-0.160070,-0.069530,324.913593,6.000000
-3832.816363,-0.144937,9.553000,0.744910,0.065350,-0.181660,-0.116310,396.602862,5.000000
-2145.254040,-0.069758,3.144300,-0.562450,0.149490,-0.354290,-0.204800,209.093713,8.000000
-3190.133334,-0.145145,8.897500,-1.490170,0.116680,-0.182360,-0.065680,338.515327,5.000000
-1950.170828,-0.038569,2.801000,-0.655200,0.112710,-0.386790,-0.274080,145.991382,8.000000
-2845.226708,-0.108510,4.283900,0.771620,0.061840,-0.135640,-0.073800,275.869794,4.000000
-3019.180313,-0.176085,2.415800,0.918810,0.092480,-0.175010,-0.082530,438.179651,5.000000
-4249.095444,-0.259597,2.021600,-1.596240,0.155070,-0.180430,-0.025360,577.050527,6.000000
-2377.407227,-0.090242,3.714100,-0.577920,0.140270,-0.343920,-0.203650,272.430340,8.000000
-7646.305895,-0.108311,6.741800,-0.259830,0.086040,-0.166630,-0.080590,267.939203,4.000000
-2431.316704,-0.101544,6.224800,-0.226110,0.125820,-0.310350,-0.184530,292.124856,8.000000
-6287.564805,-0.430968,0.015700,0.296940,0.090200,-0.150530,-0.060330,1069.765515,6.000000
-2299.007489,-0.072739,6.160600,-0.983540,0.163900,-0.209520,-0.045620,216.461801,7.000000
-2036.466871,-0.057268,1.571900,-0.518480,0.167510,-0.173850,-0.006340,169.171793,9.000000
-2214.792640,-0.044795,3.182600,-0.948880,0.149050,-0.227490,-0.078440,164.009506,7.000000
-2083.853514,-0.052152,5.053900,-0.933240,0.143310,-0.209590,-0.066280,173.991823,7.000000
-2489.150969,-0.085178,2.185400,-0.636830,0.098970,-0.153630,-0.054660,241.381162,8.000000
-8264.221367,-0.182598,0.003800,0.301840,0.050960,-0.147230,-0.096270,561.644729,6.000000
-2856.233920,-0.080401,9.069200,-0.873100,0.092770,-0.181040,-0.088270,260.497412,6.000000
-3412.937148,-0.270154,2.049900,0.935530,0.055840,-0.147870,-0.092030,607.203582,3.000000
-3208.427842,-0.075607,6.865400,-0.444110,0.101320,-0.197550,-0.096230,241.137987,8.000000
-3405.163734,-0.196604,0.746600,0.174390,0.051860,-0.155600,-0.103740,457.049820,4.000000
-2733.723815,-0.170065,3.074300,0.991440,0.044550,-0.150780,-0.106230,414.154914,3.000000
-2776.641200,-0.097895,9.328200,0.414420,0.079910,-0.178130,-0.098220,328.380892,6.000000
-3632.156462,-0.249636,7.562200,0.661470,0.064840,-0.126480,-0.061640,581.140471,4.000000
-5357.488595,-0.252863,3.712400,-0.655130,0.088410,-0.131200,-0.042790,644.332205,8.000000
-3262.361616,-0.153904,9.348800,-0.041830,0.097390,-0.219280,-0.121890,428.050347,8.000000
-7266.183332,-0.453342,4.188700,0.371630,0.114090,-0.164760,-0.050670,939.971550,4.000000
-3367.975407,-0.167210,4.614200,-0.747940,0.123310,-0.177560,-0.054250,444.592429,8.000000
-4257.590556,-0.220174,2.258500,-1.332310,0.121480,-0.147680,-0.026200,554.778903,6.000000
-2426.521856,-0.097651,7.083100,0.301710,0.058850,-0.011650,0.047200,295.519928,5.000000
-3833.073709,-0.254719,4.274300,-0.754030,0.104670,-0.152500,-0.047830,628.749951,6.000000
-3171.298219,-0.132775,9.326900,0.513750,0.089990,-0.129080,-0.039090,294.331863,5.000000
-5037.341937,-0.055913,2.932400,-0.328190,0.107910,-0.186650,-0.078740,219.909765,8.000000
-3458.606583,-0.246084,4.891300,0.063810,0.049190,-0.061980,-0.012790,558.672156,4.000000
-1986.840985,-0.037003,4.442900,-0.810380,0.096920,-0.208420,-0.111500,137.114016,7.000000
-4050.771777,-0.123270,20.906700,0.928470,0.092220,-0.183280,-0.091060,318.520202,6.000000
-2474.558084,-0.114502,2.514300,-0.651790,0.116600,-0.357850,-0.241250,270.369975,7.000000
-3484.688251,-0.154396,1.785100,0.088700,0.118610,-0.203050,-0.084440,460.440014,6.000000
-2291.064257,-0.043932,7.846800,-0.295520,0.092100,-0.197230,-0.105130,163.470325,8.000000
-3287.831335,-0.140820,0.091200,0.094730,0.118230,-0.209210,-0.090980,418.856928,6.000000
-5753.548824,-0.111236,1.813100,0.380720,0.055490,-0.151250,-0.095760,323.393598,6.000000
-3298.412268,-0.110361,7.357500,0.281710,0.072750,-0.177200,-0.104450,305.306814,4.000000
-5009.697782,-0.319351,3.505600,-0.715270,0.121420,-0.266170,-0.144750,691.220717,6.000000
-2385.375545,-0.071471,8.690600,-0.416720,0.132320,-0.310700,-0.178380,226.688920,6.000000
-3123.725924,-0.133546,19.573800,0.499740,0.088280,-0.169720,-0.081440,375.210489,6.000000
-2868.722345,-0.072797,7.943100,-0.548990,0.109010,-0.180650,-0.071640,230.455370,8.000000
-1868.755899,-0.025567,0.110200,-1.505150,0.177920,-0.183750,-0.005830,108.708005,5.000000
-3199.591849,-0.080786,0.014000,0.623860,0.053580,-0.170470,-0.116890,274.793452,6.000000
-2906.330867,-0.186739,3.395000,0.213940,0.083400,-0.153850,-0.070450,454.038693,3.000000
-2873.814424,-0.121842,5.021400,-1.045340,0.142100,-0.192220,-0.050120,342.684464,7.000000
-2990.023180,-0.113405,2.441500,-0.845270,0.128750,-0.179640,-0.050890,292.158303,7.000000
-2814.756773,-0.180129,1.207100,0.792780,0.074420,-0.126170,-0.051750,420.738016,4.000000
-3179.324979,-0.151155,0.348100,-0.756630,0.117270,-0.299340,-0.182070,352.386533,6.000000
-3225.030732,-0.168373,4.164300,-0.557360,0.119840,-0.175610,-0.055770,436.122592,8.000000
-10059.139390,-0.286381,0.579600,-1.114080,0.104950,-0.145950,-0.041000,664.184083,6.000000
-2501.849386,-0.072963,4.362900,-0.749210,0.106380,-0.207710,-0.101330,261.864914,7.000000
-3590.539152,-0.204025,2.687000,-0.358380,0.086820,-0.140070,-0.053250,516.107435,9.000000
-3199.429968,-0.059792,2.978800,-0.935960,0.065100,-0.181810,-0.116710,210.061073,5.000000
-2367.882762,-0.067936,4.398100,-0.939220,0.109020,-0.190670,-0.081650,227.866741,6.000000
-4310.507663,-0.139845,7.625500,0.751960,0.075340,-0.147680,-0.072340,448.796656,5.000000
-3369.337475,-0.113885,10.366600,0.186500,0.073890,-0.182610,-0.108720,333.405685,5.000000
-4133.428995,-0.085569,3.041600,-0.936220,0.161300,-0.244050,-0.082750,251.476426,7.000000
-3355.156761,-0.203754,0.508700,0.073160,0.082990,-0.279150,-0.196160,455.648639,7.000000
-3234.176226,-0.135956,1.949900,-0.784480,0.147820,-0.327820,-0.180000,390.083714,8.000000
-2511.469866,-0.049336,6.182800,-0.882240,0.163700,-0.253480,-0.089780,158.695266,7.000000
-4409.340503,-0.199117,0.020000,0.383680,0.037900,-0.168840,-0.130940,519.950491,6.000000
-3036.877451,-0.121498,3.298900,-0.716290,0.138530,-0.208170,-0.069640,359.973638,8.000000
-3950.327958,-0.277975,3.030800,0.163070,0.087900,-0.120240,-0.032340,638.427694,4.000000
-5184.864293,-0.267872,6.584300,0.377700,0.067950,-0.152100,-0.084150,680.704554,4.000000
-3850.051446,-0.132896,1.270000,0.190760,0.012350,-0.191360,-0.179010,413.035393,6.000000
-5128.845933,-0.135944,4.989800,0.727960,0.084590,-0.184370,-0.099780,356.885675,4.000000
-2093.586379,-0.067862,3.904900,-0.327650,0.136080,-0.347290,-0.211210,207.866349,8.000000
-2595.543648,-0.088879,2.026000,0.718530,0.079490,-0.168150,-0.088660,265.643207,6.000000
-5992.413979,-0.114689,5.036700,-0.779670,0.118880,-0.203370,-0.084490,413.751310,8.000000
-2180.908390,-0.067408,2.763000,-0.553330,0.119160,-0.323540,-0.204380,214.482387,8.000000
-3831.900409,-0.194744,3.374300,-0.818630,0.143190,-0.296580,-0.153390,474.683925,8.000000
-2515.201194,-0.111963,5.066400,-1.796380,0.136000,-0.216740,-0.080740,279.154546,8.000000
-3356.863745,-0.165719,4.110000,0.763200,0.081010,-0.175540,-0.094530,433.533970,4.000000
-3378.209360,-0.178795,2.783100,-0.355840,0.101850,-0.145540,-0.043690,459.361388,8.000000
-3337.593653,-0.139574,1.453300,-1.560770,0.108270,-0.290860,-0.182590,331.455032,6.000000
-3148.192367,-0.115807,0.011000,0.801330,0.085620,-0.169780,-0.084160,369.213751,6.000000
-3510.785804,-0.237244,10.124500,0.960400,0.048430,-0.136610,-0.088180,598.060610,4.000000
-3366.973569,-0.112253,6.250200,0.272910,0.057930,-0.166730,-0.108800,329.831670,5.000000
-2180.884780,-0.060162,3.425100,-0.896620,0.133380,-0.206050,-0.072670,200.631409,7.000000
-3473.045964,-0.219916,11.481800,0.821480,0.059980,-0.004920,0.055060,594.729447,5.000000
-3128.331909,-0.207413,3.453500,0.454390,0.056930,-0.124190,-0.067260,499.623441,5.000000
-3852.323922,-0.170480,14.352200,0.219310,0.045050,-0.161660,-0.116610,504.366096,6.000000
-3341.856688,-0.182914,0.313400,-1.166710,0.167380,-0.321310,-0.153930,456.716923,9.000000
-3155.147749,-0.217408,1.102900,0.483680,0.048590,-0.131770,-0.083180,506.427590,4.000000
-3164.379606,-0.084826,9.550300,0.141160,0.110070,-0.132590,-0.022520,250.677138,6.000000
-2738.594821,-0.144095,6.162700,0.288030,0.086820,-0.291890,-0.205070,349.307841,5.000000
-2254.224285,-0.085517,0.257800,-0.385180,0.152220,-0.172590,-0.020370,226.355074,10.000000
-2875.399793,-0.095454,9.512400,0.231020,0.134700,-0.113200,0.021500,221.491906,6.000000
-3198.518696,-0.102715,0.228700,0.213750,0.086170,-0.148930,-0.062760,285.267925,5.000000
-4476.239465,-0.258583,0.028800,0.735920,0.113360,-0.170870,-0.057510,619.200903,6.000000
-8567.115557,-0.174059,0.013000,-0.972410,0.132740,-0.147150,-0.014410,405.106434,6.000000
-2907.908524,-0.101256,2.720300,-1.540560,0.139890,-0.220670,-0.080780,285.829540,6.000000
-3267.056335,-0.140918,7.123300,0.279550,0.076110,-0.125970,-0.049860,324.673841,4.000000
-2413.195423,-0.068467,2.564800,-0.746160,0.131790,-0.184990,-0.053200,222.163185,7.000000
-3239.406439,-0.123069,4.014800,-0.507620,0.144590,-0.298880,-0.154290,289.317028,8.000000
-3897.904288,-0.172193,7.796100,0.090850,0.104560,-0.217590,-0.113030,520.399702,6.000000
-2541.319721,-0.082185,2.161400,-0.379770,0.115740,-0.209550,-0.093810,254.620133,8.000000
-3272.536141,-0.100337,5.883400,0.218810,0.073130,-0.175460,-0.102330,296.782035,5.000000
-2746.781237,-0.115801,1.957700,0.187730,0.057090,-0.152950,-0.095860,286.765138,4.000000
-2184.468866,-0.065784,1.059500,-0.406690,0.113700,-0.188480,-0.074780,201.181939,8.000000
-3162.001005,-0.077492,10.150700,0.075730,0.068910,-0.154860,-0.085950,244.547756,6.000000
-3492.664088,-0.110467,7.085900,-0.341830,0.081360,-0.163840,-0.082480,271.319883,4.000000
-3639.799564,-0.131462,3.103500,-0.858690,0.140260,-0.226670,-0.086410,366.110438,8.000000
-4345.047072,-0.175242,2.553900,-0.616470,0.108270,-0.140220,-0.031950,450.348020,6.000000
-2668.838941,-0.091905,6.214700,-0.715850,0.117980,-0.191280,-0.073300,257.870123,8.000000
-2720.017611,-0.129700,5.720900,-0.704860,0.021610,-0.154510,-0.132900,349.180208,5.000000
-2257.502423,-0.056282,4.332600,-0.890410,0.152800,-0.219110,-0.066310,192.073429,7.000000
-2880.476205,-0.054513,7.642300,0.194460,0.028230,-0.219830,-0.191600,187.360088,5.000000
-3268.090143,-0.092401,0.018800,0.664660,0.082240,-0.152950,-0.070710,292.761823,6.000000
-2492.532749,-0.090072,3.991200,-0.529430,0.124090,-0.169380,-0.045290,267.883651,8.000000
-3262.377823,-0.203397,10.711100,0.780370,0.037130,-0.105620,-0.068490,518.494920,3.000000
-4629.766192,-0.097829,2.342600,-1.332270,0.155760,-0.217970,-0.062210,267.826793,6.000000
-2406.981934,-0.088390,5.610200,-0.782480,0.107680,-0.176020,-0.068340,244.447323,7.000000
-4599.144991,-0.266574,1.097100,-0.855110,0.074180,-0.149710,-0.075530,562.136627,5.000000
-4434.357197,-0.190049,7.020300,-1.445200,0.110060,-0.170550,-0.060490,536.590147,6.000000
-3712.156559,-0.186886,6.036300,-0.517660,0.095520,-0.297590,-0.202070,496.758861,8.000000
-3713.291855,-0.209031,4.287800,-0.829920,0.115100,-0.299840,-0.184740,520.109548,6.000000
-3096.721762,-0.081897,0.542700,0.075050,0.051610,-0.155890,-0.104280,270.057182,6.000000
-2812.991569,-0.133005,6.829600,-1.031860,0.164770,-0.182910,-0.018140,327.129693,6.000000
-4040.390633,-0.204375,1.320400,0.905390,0.012640,-0.125910,-0.113270,531.556869,4.000000
-3647.147597,-0.176640,3.844800,-1.007130,0.141420,-0.291350,-0.149930,416.478273,7.000000
-2220.164175,-0.062556,2.083900,-0.299090,0.128730,-0.200210,-0.071480,215.179871,8.000000
-4322.072132,-0.228489,7.814300,-0.660510,0.114230,-0.163290,-0.049060,566.142956,8.000000
-1871.407677,-0.026241,3.828800,-0.871300,0.138640,-0.225580,-0.086940,112.191118,7.000000
-3572.610133,-0.200695,0.021000,0.089080,0.116510,-0.197750,-0.081240,504.970864,6.000000
-3602.658912,-0.215129,0.000200,0.597110,0.074270,-0.149460,-0.075190,612.281563,6.000000
-2528.341316,-0.123463,10.676300,0.210390,0.033560,-0.082640,-0.049080,328.356441,4.000000
-3286.843517,-0.216025,0.501500,0.550130,0.046150,-0.128860,-0.082710,539.934317,4.000000
-2263.127555,-0.108573,6.334900,0.917940,0.099820,-0.289080,-0.189260,235.912534,5.000000
-2278.126482,-0.067756,4.737100,-1.067140,0.136510,-0.195710,-0.059200,214.291787,6.000000
-3267.080923,-0.139730,4.165600,0.341630,0.093330,-0.266690,-0.173360,369.758778,6.000000
-2848.291298,-0.118831,4.453600,-1.397650,0.153670,-0.188490,-0.034820,340.803865,5.000000
-2661.352794,-0.101044,3.669900,-0.383090,0.139080,-0.323640,-0.184560,300.200690,8.000000
-2067.877325,-0.073890,4.643800,0.395520,0.106060,-0.244370,-0.138310,183.060079,6.000000
-4673.133058,-0.241612,6.983800,-0.665160,0.095200,-0.155550,-0.060350,628.041256,8.000000
-3979.228184,-0.164291,4.078500,-0.344090,0.108530,-0.165260,-0.056730,443.649574,9.000000
-3016.821344,-0.134434,4.837500,-0.939200,0.121410,-0.171740,-0.050330,349.440642,8.000000
-3738.718660,-0.168588,1.753800,-1.623610,0.086930,-0.163000,-0.076070,467.009320,5.000000
-2260.245795,-0.082659,0.378400,0.753640,0.087640,-0.160520,-0.072880,234.665372,4.000000
-3504.940708,-0.192685,4.988900,-0.389750,0.099770,-0.144150,-0.044380,473.060736,8.000000
-7093.203842,-0.107156,12.852200,0.389990,0.082070,-0.150860,-0.068790,300.170215,6.000000
-2919.573161,-0.118221,1.327800,-0.582860,0.125930,-0.298940,-0.173010,284.739458,8.000000
-2672.213583,-0.044723,6.412500,-0.492020,0.097800,-0.191860,-0.094060,173.335391,8.000000
-3206.288017,-0.150785,11.190400,0.939280,0.061470,-0.140760,-0.079290,368.722746,6.000000
-3511.865451,-0.162855,3.996900,-0.960720,0.123300,-0.172230,-0.048930,477.209000,7.000000
-3936.384124,-0.237269,2.238400,-1.128540,0.123450,-0.151880,-0.028430,537.554153,6.000000
-4335.274091,-0.165630,14.704500,0.464530,0.102120,-0.174950,-0.072830,421.892837,6.000000
-2461.960583,-0.065264,5.845900,-0.786920,0.154950,-0.212360,-0.057410,210.122060,8.000000
-2733.198143,-0.126968,2.441800,-0.786750,0.150060,-0.155410,-0.005350,307.017504,8.000000
-2219.399312,-0.059487,5.786800,-0.999130,0.146840,-0.214690,-0.067850,186.411321,7.000000
-2323.848493,-0.044195,2.032800,-0.943170,0.165980,-0.236630,-0.070650,146.795139,7.000000
-2984.768787,-0.128617,3.561300,0.681850,0.096370,-0.164740,-0.068370,380.474785,6.000000
-2646.568900,-0.073906,9.464500,-0.578100,0.104310,-0.188850,-0.084540,247.171453,6.000000
-3564.643923,-0.173694,1.150000,-0.797280,0.138930,-0.296570,-0.157640,438.018455,8.000000
-3916.576519,-0.234977,1.962800,-2.018240,0.135870,-0.170370,-0.034500,570.512272,7.000000
-4163.390147,-0.281887,2.203800,-0.129770,0.091170,-0.176400,-0.085230,665.777354,6.000000
-3761.747279,-0.221326,8.610100,-0.663230,0.097990,-0.161610,-0.063620,549.436494,8.000000
-4193.967457,-0.256154,0.165700,0.417180,0.061210,-0.184120,-0.122910,608.928809,6.000000
-3527.564106,-0.177496,2.522800,-1.372900,0.116810,-0.173710,-0.056900,433.743857,6.000000
-3275.314070,-0.188087,4.198100,0.314970,0.062650,-0.282470,-0.219820,494.839005,6.000000
-2202.692112,-0.044296,3.760100,-0.066330,0.099290,-0.192770,-0.093480,177.940247,8.000000
-1951.187630,-0.038994,4.262900,-0.983990,0.129690,-0.208370,-0.078680,140.825559,7.000000
-2785.112902,-0.070850,7.636100,-0.685230,0.085770,-0.157000,-0.071230,213.400011,6.000000
